,index_0,index_1,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19
0,251,251,0.2236721007158352,0.3056344994156122,103.36592211872615,0.07614454958181645,0.5555660150351027,0.41478681907909093,0.6067053298082659,-0.44282322937881663,0.3785056347871558,0.036004540271945475,-0.33318334399628063,-0.24398385831847905,-0.8240503561539657,0.14936711494087965,0.585354666661683,-0.5641567117979319,0.6676737845222834,-1.2046575064294045,-0.814368652321278,0.09639675893850676,0.8281904526575129,-0.037015594980683145,0.5988501872240442
1,253,237,0.7877844342497635,-2.5404444499130596,103.7318649554809,0.351868171329004,0.3597069943987655,0.2554957671981377,-0.8085728820170591,-0.3113151257063899,0.15932100282968714,0.3512935971624019,-0.3735133258887961,0.5229317390528399,0.28056849589117244,-0.13549444905633432,-0.2959371047485798,-0.3580616556149287,0.3661927020456084,-0.40939564573856585,-0.2536016426657583,-0.6086785036007806,0.056435263211955106,-0.34322986129533906,-0.5586735524503365
2,249,235,-0.09575941026893409,-2.91679728036813,103.83739273327576,0.04830536099886512,0.7411921172458376,-0.3786755310441887,0.012827151449752883,0.022333333568017588,0.3128273149793503,-0.10157455973484653,-0.01792326888432233,-0.002928645955312059,-0.7321426828920878,-0.6017772793856593,-0.031195314770161603,-0.5161165160370225,0.6039971297673307,-0.38697094559076,-0.5961652805697206,-0.6352000219548813,0.25081687246501594,-0.22290721684914513,-0.7812787074431262
3,257,246,1.512445253285681,-0.694928296747999,103.36257548345671,0.6302006920283596,0.27707241436019403,0.6201882269049999,-0.8666669348115756,0.08326780076133455,0.734192455577293,0.3262380376054784,-0.9000382979414343,0.09812441399532118,0.5098664448057101,0.30830714074352794,-0.745192091423876,0.015404970758836622,0.5596398854566758,-0.6688586209640103,-0.27555437068137345,-0.74751215072328,0.5030041365399984,0.16236539599961186,0.19346740754588998
4,261,236,2.3705853328215554,-2.809346771039924,103.4641713799243,-0.25985430022588984,0.7152496575105007,0.2502839282807191,0.4468926557091696,-0.37382589633558483,0.8985896954935656,-0.3989634229624636,0.33202938783140257,0.0686154052468704,0.6915682222732653,-0.7764335986620243,-0.1777013137799794,-0.3272244408836509,1.230355587346199,-0.5333999374552523,-1.1328814241791898,-0.9949787409494251,0.5451716771475827,-0.26739529719749255,-0.37485928242669186
5,250,235,0.16933372817088205,-3.0540643678292767,103.7413131571558,-0.5696995610126367,0.6993662522380492,0.4636491816341354,-0.0943022636960052,-0.46255289070575745,0.2746204759702974,-0.7495053578549213,0.2269686248207132,0.665231666227975,-0.2844423994509674,-0.7995728224111596,0.04490777335818538,-0.5501402137033026,-0.02020261911653587,-0.4078523630096551,-1.2524991328784558,-0.15132632644556043,-0.23189540565169686,0.18623830699845204,0.12827843503045233
6,259,238,1.9339133731194662,-2.4423978960252968,103.45671919492041,-0.24827822067901595,0.41390293116029675,0.7713906996033931,-0.5012596579360424,0.16697374840631596,0.8007139152901994,0.0495890110261783,0.39057452499300305,0.2404000558296478,-0.15009363457451014,-0.6088099049757644,-0.4533698505089695,0.12440408332967012,0.6520843587850167,-1.0437568520926623,-1.2931384872736085,0.03809896248532563,-0.4089853996808785,0.6532204689424334,-0.10214527503585971
7,246,232,-0.7840240883881522,-3.5875086132712606,103.69817126791882,-0.5588102884007691,-0.14717911387714078,0.8840840725486556,0.05832322826565891,-0.9565805287621293,0.49612549917284166,-1.5401714287112545,1.0176032202474283,-0.15327696089380405,0.11585821202236096,-0.35323081864959577,-0.7948847726168974,-0.4001007931577616,-0.12125374013323625,0.13340327407066827,-1.3446312647562775,-0.492060737930119,-0.1974545637760749,0.15380866309234778,-0.17110385941431422
8,259,237,2.0116970786181794,-2.5978179738381426,103.34148862148835,-0.20709013539328203,1.1014195149757662,1.4137686549327566,0.019763506792699406,-0.3627351721287672,1.1777918105199185,-1.788562070134885,0.7455922581845915,-0.36910253826931794,0.2808512491386991,-0.3809808260278832,-0.3884346466939135,-0.04387797963751283,-0.43105315379538356,-0.1858651778803262,-0.9463615649598989,-0.4865336542473718,-0.23045568036217928,0.3746881084723786,0.12105660129394824
9,249,232,-0.08263603493916938,-3.5364158368574774,103.37114358645982,-0.9410125309783256,-0.5574001922488258,1.4467466646249267,0.6473081972690476,-0.9534354883918751,0.08086709331074449,-1.3113451055788161,0.8551842158426112,-0.07568122603236839,0.7261323372437116,-0.7091561498405929,-0.9548216454490291,-0.4448308521210784,0.34622163764752484,0.49586338183279793,-1.956688471885692,0.1227550918295976,-0.4368717441778359,-0.2577773548618902,0.2588902701687208
